original_word,new_word,case_variations,starting_letter,offset,direction
preisgekrönt,iSseI,"['preISgeKrönt', 'PreISgeKrönt', 'pReISgeKrönt', 'PReISgeKrönt', 'prEISgeKrönt', 'PrEISgeKrönt', 'pREISgeKrönt', 'PREISgeKrönt', 'preISgeKRönt', 'PreISgeKRönt', 'pReISgeKRönt', 'PReISgeKRönt', 'prEISgeKRönt', 'PrEISgeKRönt', 'pREISgeKRönt', 'PREISgeKRönt', 'preISgeKrÖnt', 'PreISgeKrÖnt', 'pReISgeKrÖnt', 'PReISgeKrÖnt', 'prEISgeKrÖnt', 'PrEISgeKrÖnt', 'pREISgeKrÖnt', 'PREISgeKrÖnt', 'preISgeKRÖnt', 'PreISgeKRÖnt', 'pReISgeKRÖnt', 'PReISgeKRÖnt', 'prEISgeKRÖnt', 'PrEISgeKRÖnt', 'pREISgeKRÖnt', 'PREISgeKRÖnt', 'preISgeKröNt', 'PreISgeKröNt', 'pReISgeKröNt', 'PReISgeKröNt', 'prEISgeKröNt', 'PrEISgeKröNt', 'pREISgeKröNt', 'PREISgeKröNt', 'preISgeKRöNt', 'PreISgeKRöNt', 'pReISgeKRöNt', 'PReISgeKRöNt', 'prEISgeKRöNt', 'PrEISgeKRöNt', 'pREISgeKRöNt', 'PREISgeKRöNt', 'preISgeKrÖNt', 'PreISgeKrÖNt', 'pReISgeKrÖNt', 'PReISgeKrÖNt', 'prEISgeKrÖNt', 'PrEISgeKrÖNt', 'pREISgeKrÖNt', 'PREISgeKrÖNt', 'preISgeKRÖNt', 'PreISgeKRÖNt', 'pReISgeKRÖNt', 'PReISgeKRÖNt', 'prEISgeKRÖNt', 'PrEISgeKRÖNt', 'pREISgeKRÖNt', 'PREISgeKRÖNt', 'preISgeKrönT', 'PreISgeKrönT', 'pReISgeKrönT', 'PReISgeKrönT', 'prEISgeKrönT', 'PrEISgeKrönT', 'pREISgeKrönT', 'PREISgeKrönT', 'preISgeKRönT', 'PreISgeKRönT', 'pReISgeKRönT', 'PReISgeKRönT', 'prEISgeKRönT', 'PrEISgeKRönT', 'pREISgeKRönT', 'PREISgeKRönT', 'preISgeKrÖnT', 'PreISgeKrÖnT', 'pReISgeKrÖnT', 'PReISgeKrÖnT', 'prEISgeKrÖnT', 'PrEISgeKrÖnT', 'pREISgeKrÖnT', 'PREISgeKrÖnT', 'preISgeKRÖnT', 'PreISgeKRÖnT', 'pReISgeKRÖnT', 'PReISgeKRÖnT', 'prEISgeKRÖnT', 'PrEISgeKRÖnT', 'pREISgeKRÖnT', 'PREISgeKRÖnT', 'preISgeKröNT', 'PreISgeKröNT', 'pReISgeKröNT', 'PReISgeKröNT', 'prEISgeKröNT', 'PrEISgeKröNT', 'pREISgeKröNT', 'PREISgeKröNT', 'preISgeKRöNT', 'PreISgeKRöNT', 'pReISgeKRöNT', 'PReISgeKRöNT', 'prEISgeKRöNT', 'PrEISgeKRöNT', 'pREISgeKRöNT', 'PREISgeKRöNT', 'preISgeKrÖNT', 'PreISgeKrÖNT', 'pReISgeKrÖNT', 'PReISgeKrÖNT', 'prEISgeKrÖNT', 'PrEISgeKrÖNT', 'pREISgeKrÖNT', 'PREISgeKrÖNT', 'preISgeKRÖNT', 'PreISgeKRÖNT', 'pReISgeKRÖNT', 'PReISgeKRÖNT', 'prEISgeKRÖNT', 'PrEISgeKRÖNT', 'pREISgeKRÖNT', 'PREISgeKRÖNT']",3,1,reverse
erheitert,EITER,"['ErheiTERT', 'ERheiTERT', 'ErHeiTERT', 'ERHeiTERT', 'ErhEiTERT', 'ERhEiTERT', 'ErHEiTERT', 'ERHEiTERT', 'ErheITERT', 'ERheITERT', 'ErHeITERT', 'ERHeITERT', 'ErhEITERT', 'ERhEITERT', 'ErHEITERT', 'ERHEITERT']",4,3,reverse
erheitert,EITERT,"['ErheITERT', 'ERheITERT', 'ErHeITERT', 'ERHeITERT', 'ErhEITERT', 'ERhEITERT', 'ErHEITERT', 'ERHEITERT']",3,3,reverse
verletzliche,alice,"['verletzliche', 'Verletzliche', 'vErletzliche', 'VErletzliche', 'veRletzliche', 'VeRletzliche', 'vERletzliche', 'VERletzliche', 'verLetzliche', 'VerLetzliche', 'vErLetzliche', 'VErLetzliche', 'veRLetzliche', 'VeRLetzliche', 'vERLetzliche', 'VERLetzliche', 'verlEtzliche', 'VerlEtzliche', 'vErlEtzliche', 'VErlEtzliche', 'veRlEtzliche', 'VeRlEtzliche', 'vERlEtzliche', 'VERlEtzliche', 'verLEtzliche', 'VerLEtzliche', 'vErLEtzliche', 'VErLEtzliche', 'veRLEtzliche', 'VeRLEtzliche', 'vERLEtzliche', 'VERLEtzliche', 'verleTzliche', 'VerleTzliche', 'vErleTzliche', 'VErleTzliche', 'veRleTzliche', 'VeRleTzliche', 'vERleTzliche', 'VERleTzliche', 'verLeTzliche', 'VerLeTzliche', 'vErLeTzliche', 'VErLeTzliche', 'veRLeTzliche', 'VeRLeTzliche', 'vERLeTzliche', 'VERLeTzliche', 'verlETzliche', 'VerlETzliche', 'vErlETzliche', 'VErlETzliche', 'veRlETzliche', 'VeRlETzliche', 'vERlETzliche', 'VERlETzliche', 'verLETzliche', 'VerLETzliche', 'vErLETzliche', 'VErLETzliche', 'veRLETzliche', 'VeRLETzliche', 'vERLETzliche', 'VERLETzliche', 'verletZliche', 'VerletZliche', 'vErletZliche', 'VErletZliche', 'veRletZliche', 'VeRletZliche', 'vERletZliche', 'VERletZliche', 'verLetZliche', 'VerLetZliche', 'vErLetZliche', 'VErLetZliche', 'veRLetZliche', 'VeRLetZliche', 'vERLetZliche', 'VERLetZliche', 'verlEtZliche', 'VerlEtZliche', 'vErlEtZliche', 'VErlEtZliche', 'veRlEtZliche', 'VeRlEtZliche', 'vERlEtZliche', 'VERlEtZliche', 'verLEtZliche', 'VerLEtZliche', 'vErLEtZliche', 'VErLEtZliche', 'veRLEtZliche', 'VeRLEtZliche', 'vERLEtZliche', 'VERLEtZliche', 'verleTZliche', 'VerleTZliche', 'vErleTZliche', 'VErleTZliche', 'veRleTZliche', 'VeRleTZliche', 'vERleTZliche', 'VERleTZliche', 'verLeTZliche', 'VerLeTZliche', 'vErLeTZliche', 'VErLeTZliche', 'veRLeTZliche', 'VeRLeTZliche', 'vERLeTZliche', 'VERLeTZliche', 'verlETZliche', 'VerlETZliche', 'vErlETZliche', 'VErlETZliche', 'veRlETZliche', 'VeRlETZliche', 'vERlETZliche', 'VERlETZliche', 'verLETZliche', 'VerLETZliche', 'vErLETZliche', 'VErLETZliche', 'veRLETZliche', 'VeRLETZliche', 'vERLETZliche', 'VERLETZliche']",6,4,reverse
metelen,LeDUM,"['meTELen', 'MeTELen', 'meTELeN', 'MeTELeN']",0,7,reverse
strittig,EERIE,"['stRITTIg', 'StRITTIg', 'sTRITTIg', 'STRITTIg']",1,3,reverse
befreiendes,TILTH,"['bEFREIendes', 'BEFREIendes', 'bEFREIeNdes', 'BEFREIeNdes', 'bEFREIenDes', 'BEFREIenDes', 'bEFREIeNDes', 'BEFREIeNDes', 'bEFREIendEs', 'BEFREIendEs', 'bEFREIeNdEs', 'BEFREIeNdEs', 'bEFREIenDEs', 'BEFREIenDEs', 'bEFREIeNDEs', 'BEFREIeNDEs', 'bEFREIendeS', 'BEFREIendeS', 'bEFREIeNdeS', 'BEFREIeNdeS', 'bEFREIenDeS', 'BEFREIenDeS', 'bEFREIeNDeS', 'BEFREIeNDeS', 'bEFREIendES', 'BEFREIendES', 'bEFREIeNdES', 'BEFREIeNdES', 'bEFREIenDES', 'BEFREIenDES', 'bEFREIeNDES', 'BEFREIeNDES']",0,3,reverse
liebhaber,hadji,"['liebhabEr', 'LiebhabEr', 'lIebhabEr', 'LIebhabEr', 'liebhabER', 'LiebhabER', 'lIebhabER', 'LIebhabER']",1,4,reverse
hoftiere,TITRE,"['HoftIERE', 'HOftIERE', 'HoFtIERE', 'HOFtIERE', 'HofTIERE', 'HOfTIERE', 'HoFTIERE', 'HOFTIERE']",3,3,reverse
losgelaufen,LUPFT,"['losgeLAUFEn', 'LosgeLAUFEn', 'lOsgeLAUFEn', 'LOsgeLAUFEn', 'loSgeLAUFEn', 'LoSgeLAUFEn', 'lOSgeLAUFEn', 'LOSgeLAUFEn', 'losGeLAUFEn', 'LosGeLAUFEn', 'lOsGeLAUFEn', 'LOsGeLAUFEn', 'loSGeLAUFEn', 'LoSGeLAUFEn', 'lOSGeLAUFEn', 'LOSGeLAUFEn', 'losgELAUFEn', 'LosgELAUFEn', 'lOsgELAUFEn', 'LOsgELAUFEn', 'loSgELAUFEn', 'LoSgELAUFEn', 'lOSgELAUFEn', 'LOSgELAUFEn', 'losGELAUFEn', 'LosGELAUFEn', 'lOsGELAUFEn', 'LOsGELAUFEn', 'loSGELAUFEn', 'LoSGELAUFEn', 'lOSGELAUFEn', 'LOSGELAUFEn']",4,3,reverse
tierform,LITRE,"['tIERFOrm', 'TIERFOrm', 'tIERFORm', 'TIERFORm', 'tIERFOrM', 'TIERFOrM', 'tIERFORM', 'TIERFORM']",0,3,reverse
untermalung,VITEN,"['unTERMAlung', 'UnTERMAlung', 'uNTERMAlung', 'UNTERMAlung', 'unTERMAlUng', 'UnTERMAlUng', 'uNTERMAlUng', 'UNTERMAlUng', 'unTERMAluNg', 'UnTERMAluNg', 'uNTERMAluNg', 'UNTERMAluNg', 'unTERMAlUNg', 'UnTERMAlUNg', 'uNTERMAlUNg', 'UNTERMAlUNg', 'unTERMAlunG', 'UnTERMAlunG', 'uNTERMAlunG', 'UNTERMAlunG', 'unTERMAlUnG', 'UnTERMAlUnG', 'uNTERMAlUnG', 'UNTERMAlUnG', 'unTERMAluNG', 'UnTERMAluNG', 'uNTERMAluNG', 'UNTERMAluNG', 'unTERMAlUNG', 'UnTERMAlUNG', 'uNTERMAlUNG', 'UNTERMAlUNG']",1,3,reverse
mausoleum,emULe,"['MausoLeUm', 'MAusoLeUm', 'MaUsoLeUm', 'MAUsoLeUm', 'MauSoLeUm', 'MAuSoLeUm', 'MaUSoLeUm', 'MAUSoLeUm', 'MausOLeUm', 'MAusOLeUm', 'MaUsOLeUm', 'MAUsOLeUm', 'MauSOLeUm', 'MAuSOLeUm', 'MaUSOLeUm', 'MAUSOLeUm']",4,7,reverse
weichtiere,TITRE,"['WeichtIERE', 'WEichtIERE', 'WeIchtIERE', 'WEIchtIERE', 'WeiChtIERE', 'WEiChtIERE', 'WeIChtIERE', 'WEIChtIERE', 'WeicHtIERE', 'WEicHtIERE', 'WeIcHtIERE', 'WEIcHtIERE', 'WeiCHtIERE', 'WEiCHtIERE', 'WeICHtIERE', 'WEICHtIERE', 'WeichTIERE', 'WEichTIERE', 'WeIchTIERE', 'WEIchTIERE', 'WeiChTIERE', 'WEiChTIERE', 'WeIChTIERE', 'WEIChTIERE', 'WeicHTIERE', 'WEicHTIERE', 'WeIcHTIERE', 'WEIcHTIERE', 'WeiCHTIERE', 'WEiCHTIERE', 'WeICHTIERE', 'WEICHTIERE']",5,3,reverse
tierfiguren,LITRE,"['tIERFIguren', 'TIERFIguren', 'tIERFIgUren', 'TIERFIgUren', 'tIERFIguRen', 'TIERFIguRen', 'tIERFIgURen', 'TIERFIgURen', 'tIERFIgurEn', 'TIERFIgurEn', 'tIERFIgUrEn', 'TIERFIgUrEn', 'tIERFIguREn', 'TIERFIguREn', 'tIERFIgUREn', 'TIERFIgUREn', 'tIERFIgureN', 'TIERFIgureN', 'tIERFIgUreN', 'TIERFIgUreN', 'tIERFIguReN', 'TIERFIguReN', 'tIERFIgUReN', 'TIERFIgUReN', 'tIERFIgurEN', 'TIERFIgurEN', 'tIERFIgUrEN', 'TIERFIgUrEN', 'tIERFIguREN', 'TIERFIguREN', 'tIERFIgUREN', 'TIERFIgUREN']",0,3,reverse
einzureißen,SeeKS,"['einzureiSSen', 'EinzureiSSen', 'eInzureiSSen', 'EInzureiSSen', 'eiNzureiSSen', 'EiNzureiSSen', 'eINzureiSSen', 'EINzureiSSen', 'einZureiSSen', 'EinZureiSSen', 'eInZureiSSen', 'EInZureiSSen', 'eiNZureiSSen', 'EiNZureiSSen', 'eINZureiSSen', 'EINZureiSSen', 'einzUreiSSen', 'EinzUreiSSen', 'eInzUreiSSen', 'EInzUreiSSen', 'eiNzUreiSSen', 'EiNzUreiSSen', 'eINzUreiSSen', 'EINzUreiSSen', 'einZUreiSSen', 'EinZUreiSSen', 'eInZUreiSSen', 'EInZUreiSSen', 'eiNZUreiSSen', 'EiNZUreiSSen', 'eINZUreiSSen', 'EINZUreiSSen', 'einzuReiSSen', 'EinzuReiSSen', 'eInzuReiSSen', 'EInzuReiSSen', 'eiNzuReiSSen', 'EiNzuReiSSen', 'eINzuReiSSen', 'EINzuReiSSen', 'einZuReiSSen', 'EinZuReiSSen', 'eInZuReiSSen', 'EInZuReiSSen', 'eiNZuReiSSen', 'EiNZuReiSSen', 'eINZuReiSSen', 'EINZuReiSSen', 'einzUReiSSen', 'EinzUReiSSen', 'eInzUReiSSen', 'EInzUReiSSen', 'eiNzUReiSSen', 'EiNzUReiSSen', 'eINzUReiSSen', 'EINzUReiSSen', 'einZUReiSSen', 'EinZUReiSSen', 'eInZUReiSSen', 'EInZUReiSSen', 'eiNZUReiSSen', 'EiNZUReiSSen', 'eINZUReiSSen', 'EINZUReiSSen', 'einzureiSSeN', 'EinzureiSSeN', 'eInzureiSSeN', 'EInzureiSSeN', 'eiNzureiSSeN', 'EiNzureiSSeN', 'eINzureiSSeN', 'EINzureiSSeN', 'einZureiSSeN', 'EinZureiSSeN', 'eInZureiSSeN', 'EInZureiSSeN', 'eiNZureiSSeN', 'EiNZureiSSeN', 'eINZureiSSeN', 'EINZureiSSeN', 'einzUreiSSeN', 'EinzUreiSSeN', 'eInzUreiSSeN', 'EInzUreiSSeN', 'eiNzUreiSSeN', 'EiNzUreiSSeN', 'eINzUreiSSeN', 'EINzUreiSSeN', 'einZUreiSSeN', 'EinZUreiSSeN', 'eInZUreiSSeN', 'EInZUreiSSeN', 'eiNZUreiSSeN', 'EiNZUreiSSeN', 'eINZUreiSSeN', 'EINZUreiSSeN', 'einzuReiSSeN', 'EinzuReiSSeN', 'eInzuReiSSeN', 'EInzuReiSSeN', 'eiNzuReiSSeN', 'EiNzuReiSSeN', 'eINzuReiSSeN', 'EINzuReiSSeN', 'einZuReiSSeN', 'EinZuReiSSeN', 'eInZuReiSSeN', 'EInZuReiSSeN', 'eiNZuReiSSeN', 'EiNZuReiSSeN', 'eINZuReiSSeN', 'EINZuReiSSeN', 'einzUReiSSeN', 'EinzUReiSSeN', 'eInzUReiSSeN', 'EInzUReiSSeN', 'eiNzUReiSSeN', 'EiNzUReiSSeN', 'eINzUReiSSeN', 'EINzUReiSSeN', 'einZUReiSSeN', 'EinZUReiSSeN', 'eInZUReiSSeN', 'EInZUReiSSeN', 'eiNZUReiSSeN', 'EiNZUReiSSeN', 'eINZUReiSSeN', 'EINZUReiSSeN']",6,1,reverse
bildrate,TEPID,"['BildRATE', 'BIldRATE', 'BiLdRATE', 'BILdRATE', 'BilDRATE', 'BIlDRATE', 'BiLDRATE', 'BILDRATE']",3,3,reverse
zugemauert,SWAYS,"['zugeMAuert', 'ZugeMAuert', 'zUgeMAuert', 'ZUgeMAuert', 'zuGeMAuert', 'ZuGeMAuert', 'zUGeMAuert', 'ZUGeMAuert', 'zugeMAueRt', 'ZugeMAueRt', 'zUgeMAueRt', 'ZUgeMAueRt', 'zuGeMAueRt', 'ZuGeMAueRt', 'zUGeMAueRt', 'ZUGeMAueRt', 'zugeMAuerT', 'ZugeMAuerT', 'zUgeMAuerT', 'ZUgeMAuerT', 'zuGeMAuerT', 'ZuGeMAuerT', 'zUGeMAuerT', 'ZUGeMAuerT', 'zugeMAueRT', 'ZugeMAueRT', 'zUgeMAueRT', 'ZUgeMAueRT', 'zuGeMAueRT', 'ZuGeMAueRT', 'zUGeMAueRT', 'ZUGeMAueRT']",3,1,reverse
zugemauert,QUAYS,"['zugeMAUErt', 'ZugeMAUErt', 'zUgeMAUErt', 'ZUgeMAUErt', 'zuGeMAUErt', 'ZuGeMAUErt', 'zUGeMAUErt', 'ZUGeMAUErt', 'zugeMAUERt', 'ZugeMAUERt', 'zUgeMAUERt', 'ZUgeMAUERt', 'zuGeMAUERt', 'ZuGeMAUERt', 'zUGeMAUERt', 'ZUGeMAUERt', 'zugeMAUErT', 'ZugeMAUErT', 'zUgeMAUErT', 'ZUgeMAUErT', 'zuGeMAUErT', 'ZuGeMAUErT', 'zUGeMAUErT', 'ZUGeMAUErT', 'zugeMAUERT', 'ZugeMAUERT', 'zUgeMAUERT', 'ZUgeMAUERT', 'zuGeMAUERT', 'ZuGeMAUERT', 'zUGeMAUERT', 'ZUGeMAUERT']",3,1,reverse
abgesaugten,sWAgS,"['abgesAugten', 'AbgesAugten', 'aBgesAugten', 'ABgesAugten', 'abGesAugten', 'AbGesAugten', 'aBGesAugten', 'ABGesAugten', 'abgesAugTen', 'AbgesAugTen', 'aBgesAugTen', 'ABgesAugTen', 'abGesAugTen', 'AbGesAugTen', 'aBGesAugTen', 'ABGesAugTen', 'abgesAugtEn', 'AbgesAugtEn', 'aBgesAugtEn', 'ABgesAugtEn', 'abGesAugtEn', 'AbGesAugtEn', 'aBGesAugtEn', 'ABGesAugtEn', 'abgesAugTEn', 'AbgesAugTEn', 'aBgesAugTEn', 'ABgesAugTEn', 'abGesAugTEn', 'AbGesAugTEn', 'aBGesAugTEn', 'ABGesAugTEn', 'abgesAugteN', 'AbgesAugteN', 'aBgesAugteN', 'ABgesAugteN', 'abGesAugteN', 'AbGesAugteN', 'aBGesAugteN', 'ABGesAugteN', 'abgesAugTeN', 'AbgesAugTeN', 'aBgesAugTeN', 'ABgesAugTeN', 'abGesAugTeN', 'AbGesAugTeN', 'aBGesAugTeN', 'ABGesAugTeN', 'abgesAugtEN', 'AbgesAugtEN', 'aBgesAugtEN', 'ABgesAugtEN', 'abGesAugtEN', 'AbGesAugtEN', 'aBGesAugtEN', 'ABGesAugtEN', 'abgesAugTEN', 'AbgesAugTEN', 'aBgesAugTEN', 'ABgesAugTEN', 'abGesAugTEN', 'AbGesAugTEN', 'aBGesAugTEN', 'ABGesAugTEN']",3,1,reverse
hamelner,DämMe,"['haMelNEr', 'HaMelNEr', 'hAMelNEr', 'HAMelNEr', 'haMelNER', 'HaMelNER', 'hAMelNER', 'HAMelNER']",1,7,reverse
übergelaufen,LUPFT,"['übergeLAUFEn', 'ÜbergeLAUFEn', 'üBergeLAUFEn', 'ÜBergeLAUFEn', 'übErgeLAUFEn', 'ÜbErgeLAUFEn', 'üBErgeLAUFEn', 'ÜBErgeLAUFEn', 'übeRgeLAUFEn', 'ÜbeRgeLAUFEn', 'üBeRgeLAUFEn', 'ÜBeRgeLAUFEn', 'übERgeLAUFEn', 'ÜbERgeLAUFEn', 'üBERgeLAUFEn', 'ÜBERgeLAUFEn', 'überGeLAUFEn', 'ÜberGeLAUFEn', 'üBerGeLAUFEn', 'ÜBerGeLAUFEn', 'übErGeLAUFEn', 'ÜbErGeLAUFEn', 'üBErGeLAUFEn', 'ÜBErGeLAUFEn', 'übeRGeLAUFEn', 'ÜbeRGeLAUFEn', 'üBeRGeLAUFEn', 'ÜBeRGeLAUFEn', 'übERGeLAUFEn', 'ÜbERGeLAUFEn', 'üBERGeLAUFEn', 'ÜBERGeLAUFEn', 'übergELAUFEn', 'ÜbergELAUFEn', 'üBergELAUFEn', 'ÜBergELAUFEn', 'übErgELAUFEn', 'ÜbErgELAUFEn', 'üBErgELAUFEn', 'ÜBErgELAUFEn', 'übeRgELAUFEn', 'ÜbeRgELAUFEn', 'üBeRgELAUFEn', 'ÜBeRgELAUFEn', 'übERgELAUFEn', 'ÜbERgELAUFEn', 'üBERgELAUFEn', 'ÜBERgELAUFEn', 'überGELAUFEn', 'ÜberGELAUFEn', 'üBerGELAUFEn', 'ÜBerGELAUFEn', 'übErGELAUFEn', 'ÜbErGELAUFEn', 'üBErGELAUFEn', 'ÜBErGELAUFEn', 'übeRGELAUFEn', 'ÜbeRGELAUFEn', 'üBeRGELAUFEn', 'ÜBeRGELAUFEn', 'übERGELAUFEn', 'ÜbERGELAUFEn', 'üBERGELAUFEn', 'ÜBERGELAUFEn']",5,3,reverse
außendienst,TRÄNT,"['außeNDiENst', 'AußeNDiENst', 'aUßeNDiENst', 'AUßeNDiENst', 'auSSeNDiENst', 'AuSSeNDiENst', 'aUSSeNDiENst', 'AUSSeNDiENst', 'außENDiENst', 'AußENDiENst', 'aUßENDiENst', 'AUßENDiENst', 'auSSENDiENst', 'AuSSENDiENst', 'aUSSENDiENst', 'AUSSENDiENst', 'außeNDiENsT', 'AußeNDiENsT', 'aUßeNDiENsT', 'AUßeNDiENsT', 'auSSeNDiENsT', 'AuSSeNDiENsT', 'aUSSeNDiENsT', 'AUSSeNDiENsT', 'außENDiENsT', 'AußENDiENsT', 'aUßENDiENsT', 'AUßENDiENsT', 'auSSENDiENsT', 'AuSSENDiENsT', 'aUSSENDiENsT', 'AUSSENDiENsT']",3,3,reverse
umstrittenen,EERIE,"['umstRITTEnen', 'UmstRITTEnen', 'uMstRITTEnen', 'UMstRITTEnen', 'umStRITTEnen', 'UmStRITTEnen', 'uMStRITTEnen', 'UMStRITTEnen', 'umsTRITTEnen', 'UmsTRITTEnen', 'uMsTRITTEnen', 'UMsTRITTEnen', 'umSTRITTEnen', 'UmSTRITTEnen', 'uMSTRITTEnen', 'UMSTRITTEnen', 'umstRITTEnEn', 'UmstRITTEnEn', 'uMstRITTEnEn', 'UMstRITTEnEn', 'umStRITTEnEn', 'UmStRITTEnEn', 'uMStRITTEnEn', 'UMStRITTEnEn', 'umsTRITTEnEn', 'UmsTRITTEnEn', 'uMsTRITTEnEn', 'UMsTRITTEnEn', 'umSTRITTEnEn', 'UmSTRITTEnEn', 'uMSTRITTEnEn', 'UMSTRITTEnEn', 'umstRITTEneN', 'UmstRITTEneN', 'uMstRITTEneN', 'UMstRITTEneN', 'umStRITTEneN', 'UmStRITTEneN', 'uMStRITTEneN', 'UMStRITTEneN', 'umsTRITTEneN', 'UmsTRITTEneN', 'uMsTRITTEneN', 'UMsTRITTEneN', 'umSTRITTEneN', 'UmSTRITTEneN', 'uMSTRITTEneN', 'UMSTRITTEneN', 'umstRITTEnEN', 'UmstRITTEnEN', 'uMstRITTEnEN', 'UMstRITTEnEN', 'umStRITTEnEN', 'UmStRITTEnEN', 'uMStRITTEnEN', 'UMStRITTEnEN', 'umsTRITTEnEN', 'UmsTRITTEnEN', 'uMsTRITTEnEN', 'UMsTRITTEnEN', 'umSTRITTEnEN', 'UmSTRITTEnEN', 'uMSTRITTEnEN', 'UMSTRITTEnEN']",3,3,reverse
warmweißer,SeeKS,"['warmweiSSer', 'WarmweiSSer', 'wArmweiSSer', 'WArmweiSSer', 'waRmweiSSer', 'WaRmweiSSer', 'wARmweiSSer', 'WARmweiSSer', 'warMweiSSer', 'WarMweiSSer', 'wArMweiSSer', 'WArMweiSSer', 'waRMweiSSer', 'WaRMweiSSer', 'wARMweiSSer', 'WARMweiSSer', 'warmWeiSSer', 'WarmWeiSSer', 'wArmWeiSSer', 'WArmWeiSSer', 'waRmWeiSSer', 'WaRmWeiSSer', 'wARmWeiSSer', 'WARmWeiSSer', 'warMWeiSSer', 'WarMWeiSSer', 'wArMWeiSSer', 'WArMWeiSSer', 'waRMWeiSSer', 'WaRMWeiSSer', 'wARMWeiSSer', 'WARMWeiSSer', 'warmweiSSeR', 'WarmweiSSeR', 'wArmweiSSeR', 'WArmweiSSeR', 'waRmweiSSeR', 'WaRmweiSSeR', 'wARmweiSSeR', 'WARmweiSSeR', 'warMweiSSeR', 'WarMweiSSeR', 'wArMweiSSeR', 'WArMweiSSeR', 'waRMweiSSeR', 'WaRMweiSSeR', 'wARMweiSSeR', 'WARMweiSSeR', 'warmWeiSSeR', 'WarmWeiSSeR', 'wArmWeiSSeR', 'WArmWeiSSeR', 'waRmWeiSSeR', 'WaRmWeiSSeR', 'wARmWeiSSeR', 'WARmWeiSSeR', 'warMWeiSSeR', 'WarMWeiSSeR', 'wArMWeiSSeR', 'WArMWeiSSeR', 'waRMWeiSSeR', 'WaRMWeiSSeR', 'wARMWeiSSeR', 'WARMWeiSSeR']",5,1,reverse
kartenupdate,DAUNT,"['karteNUPDAte', 'KarteNUPDAte', 'kArteNUPDAte', 'KArteNUPDAte', 'kaRteNUPDAte', 'KaRteNUPDAte', 'kARteNUPDAte', 'KARteNUPDAte', 'karTeNUPDAte', 'KarTeNUPDAte', 'kArTeNUPDAte', 'KArTeNUPDAte', 'kaRTeNUPDAte', 'KaRTeNUPDAte', 'kARTeNUPDAte', 'KARTeNUPDAte', 'kartENUPDAte', 'KartENUPDAte', 'kArtENUPDAte', 'KArtENUPDAte', 'kaRtENUPDAte', 'KaRtENUPDAte', 'kARtENUPDAte', 'KARtENUPDAte', 'karTENUPDAte', 'KarTENUPDAte', 'kArTENUPDAte', 'KArTENUPDAte', 'kaRTENUPDAte', 'KaRTENUPDAte', 'kARTENUPDAte', 'KARTENUPDAte', 'karteNUPDAtE', 'KarteNUPDAtE', 'kArteNUPDAtE', 'KArteNUPDAtE', 'kaRteNUPDAtE', 'KaRteNUPDAtE', 'kARteNUPDAtE', 'KARteNUPDAtE', 'karTeNUPDAtE', 'KarTeNUPDAtE', 'kArTeNUPDAtE', 'KArTeNUPDAtE', 'kaRTeNUPDAtE', 'KaRTeNUPDAtE', 'kARTeNUPDAtE', 'KARTeNUPDAtE', 'kartENUPDAtE', 'KartENUPDAtE', 'kArtENUPDAtE', 'KArtENUPDAtE', 'kaRtENUPDAtE', 'KaRtENUPDAtE', 'kARtENUPDAtE', 'KARtENUPDAtE', 'karTENUPDAtE', 'KarTENUPDAtE', 'kArTENUPDAtE', 'KArTENUPDAtE', 'kaRTENUPDAtE', 'KaRTENUPDAtE', 'kARTENUPDAtE', 'KARTENUPDAtE']",4,3,reverse
duftkerzen,KITZE,"['duftKERZEn', 'DuftKERZEn', 'dUftKERZEn', 'DUftKERZEn', 'duFtKERZEn', 'DuFtKERZEn', 'dUFtKERZEn', 'DUFtKERZEn', 'dufTKERZEn', 'DufTKERZEn', 'dUfTKERZEn', 'DUfTKERZEn', 'duFTKERZEn', 'DuFTKERZEn', 'dUFTKERZEn', 'DUFTKERZEn']",3,3,reverse
duftkerzen,KITZEL,"['dufTKERZEn', 'DufTKERZEn', 'dUfTKERZEn', 'DUfTKERZEn', 'duFTKERZEn', 'DuFTKERZEn', 'dUFTKERZEn', 'DUFTKERZEn']",2,3,reverse
schätzungen,NUKED,"['schäTZUNGEn', 'SchäTZUNGEn', 'sChäTZUNGEn', 'SChäTZUNGEn', 'scHäTZUNGEn', 'ScHäTZUNGEn', 'sCHäTZUNGEn', 'SCHäTZUNGEn', 'schÄTZUNGEn', 'SchÄTZUNGEn', 'sChÄTZUNGEn', 'SChÄTZUNGEn', 'scHÄTZUNGEn', 'ScHÄTZUNGEn', 'sCHÄTZUNGEn', 'SCHÄTZUNGEn', 'schäTZUNGEN', 'SchäTZUNGEN', 'sChäTZUNGEN', 'SChäTZUNGEN', 'scHäTZUNGEN', 'ScHäTZUNGEN', 'sCHäTZUNGEN', 'SCHäTZUNGEN', 'schÄTZUNGEN', 'SchÄTZUNGEN', 'sChÄTZUNGEN', 'SChÄTZUNGEN', 'scHÄTZUNGEN', 'ScHÄTZUNGEN', 'sCHÄTZUNGEN', 'SCHÄTZUNGEN']",3,3,reverse
